stop_id	stop_code	stop_name	stop_desc	stop_lat	stop_lon	zone_id	location_type	parent_station
4448	4448	Kenya Street at Crofton Road	KenyaSt at Crofton	-41.25174163	174.7735207	3	0	
4315	4315	Glenmore Street at Orangi Kaupapa Road	GlenmoreSt at OrangiKaupapa	-41.28344091	174.7621992	2	0	
6293	6293	Tannadyce Street (near 20)	TannadyceSt (20)	-41.33040294	174.8235705	3	0	
6957	6957	Melrose Road at Witham Street	MelroseRd at Witham	-41.33639207	174.7804764	3	0	
1803	1803	State Highway 53 at Wards Line	SH53 at Wards	-41.17641323	175.4182092	12	0	
6020	6020	Evans Bay Intermediate School (school stop)	EBIS (sch)	-41.31547648	174.7964621	2/3	0	
5449	5449	Ottawa Road at Ngaio Town Hall	OttawaRd at NgaioTownHall	-41.24999869	174.7735785	3	0	
4946	4946	Highbury Road at Disley Street	HighburyRd at Disley	-41.29246932	174.7549184	2	0	
1965	1965	Manchester Street at Dover Place	ManchesterSt at Dover	-40.96325323	175.6303459	14	0	
1166	1166	Hadfield Place (near 3)	HadfieldPl (3)	-40.88003143	174.9974763	9	0	
6035	6035	Broadway at The Quadrant	Broadway at Quadrant	-41.32498663	174.81864	3	0	
8066	8066	Poto Road at Martin Grove	PotoRd at MartinGr	-41.20057974	174.8868647	4	0	
1566	1566	Te Moana Road at Park Avenue	TeMoanaRd at Park	-40.87240615	175.036881	10	0	
1544	1544	Barrett Drive at Queens Road	BarrettDr at Queens	-40.87226304	175.0138493	10	0	
7096	7096	Ahuriri Street at Tukanae Street	AhuririSt at Tukanae	-41.3343386	174.8196172	3	0	
8147	8147	Waiwhetu - Wainui Road (near 50)	Waiwhetu-WainuiRd (50)	-41.22836834	174.9167748	4	0	
8530	8530	Miro Street (near 41)	MiroSt (41)	-41.13200145	175.0520404	7	0	
8205	8205	Oxford Terrace at Lincoln Avenue	OxfordTce at Lincoln	-41.20113055	174.9404275	5	0	
6547	6547	Evans Bay Parade (near 331)	EvansBayPde (331)	-41.304013	174.802988	2	0	
2942	2942	Tireti Road (near 54)	TiretiRd (54)	-41.10976927	174.8320988	5	0	
5135	5135	Wilton Park - Wilton Road (near 185)	WiltonPk-WiltonRd (185)	-41.26970901	174.7552706	2	0	
5409	5409	Cockayne Road at Quetta Street	CockayneRd at Quetta	-41.25212923	174.7775892	3	0	
9542	9542	Brentwood Street at Hector Grove (near 63)	BrentwoodSt at Hector (63)	-41.13081106	175.0328234	7	0	
9353	9353	Grounsell Crescent (near 275)	GrounsellCres (275)	-41.19248187	174.924432	5	0	
9333	9333	Manor Drive (near 13)	ManorDr (13)	-41.158364	174.9843522	6	0	
4396	4396	Karori Mall - Beauchamp Street (Recreation Centre)	KaroriMall-BeauchampSt (RecCtr)	-41.28530028	174.7372434	3	0	
9351	9351	Park Road (near 131)	ParkRd (131)	-41.1880117	174.9170277	5	0	
1190	1190	Arawhata Road (near 104)	ArawhataRd (104)	-40.90613847	175.0087098	9	0	
8732	8732	Seaview Road (opposite 47)	SeaviewRd (opp 47)	-41.23986448	174.9079224	4	0	
8002	8002	Jackson Street at Te Puni Street (westbound)	JacksonSt at TePuni (w)	-41.222747	174.8697265	4	0	
1597	1597	Parata Street at Hemi Street	ParataSt at Hemi	-40.87047	175.06889	10	0	
3760	3760	Baylands Drive (near 82)	BaylandsDr (82)	-41.22230092	174.8302264	3	0	
8972	8972	Wainuiomata Intermediate School (school stop)	WainuiomataIntSch (sch)	-41.253022	174.933295	5	0	
6097	6097	Ahuriri Street (near 41)	AhuririSt (41)	-41.33626513	174.8174003	3	0	
9365	9365	Stokes Valley Road at Hawthorn Crescent	StokesVlyRd at Hawthorn	-41.17176504	174.9828316	6	0	
3946	3946	Kenepuru Drive (near 75)	KenepuruDr (75)	-41.14880996	174.8353304	5	0	
7163	7163	Houghton Bay - The Esplanade	HgtnBay-TheEsp	-41.34191307	174.7845709	3	0	
3514	3514	Bracken Road (near 96)	BrackenRd (96)	-41.217706	174.820907	3	0	
7220	7220	Kupe Street at Moxham Avenue	KupeSt at Moxham	-41.31000594	174.7922648	2	0	
9238	9238	Reynolds Street at Milne Crescent	ReynoldsSt at Milne	-41.17634255	174.9574582	5	0	
3000	3000	Johnsonville - Stop A	Johnsonville-A	-41.22279	174.80508	3	0	
1865	1865	Gordon Street at Roberts Road	GordonSt at Roberts	-40.94480666	175.6842552	14	0	
8158	8158	Woburn Road at Hutt Recreation Ground	WoburnRd at RecGrd	-41.21713655	174.9042794	4	0	
2316	2316	Hampshire Street (near 27) (school stop)	HampshireSt (27) (sch)	-41.143914	174.861076	5	0	
6753	6753	Balfour Street (near 54)	BalfourSt (54)	-41.31802557	174.768268	2	0	
7764	7764	Apuka Street opposite Mitchell Street (near 44)	ApukaSt opp Mitchell (44)	-41.30223	174.76055	2	0	
8204	8204	Oxford Terrace at Roberts Street	OxfordTce at Roberts	-41.20279923	174.9376145	5	0	
9056	9056	Dowse Drive at Barberry Grove	DowseDr at Barberry	-41.2102575	174.8789128	4	0	
1518	1518	Ngarara Road at Kohekohe Road (near 25) (school stop)	NgararaRd at KoheKohe (25) (sch)	-40.87637665	175.051718	10	0	
6714	6714	Brooklyn Road at Nairn Street	BrooklynRd at Nairn	-41.30089332	174.7694772	1	0	
TAIT2	TAIT2	Taita Station	TaitaStn	-41.18031902	174.960668	5	0	TAIT	
5406	5406	Perth Street at Ngaio Gorge Road	PerthSt at NgaioGorge	-41.2561754	174.7722084	3	0	
8285	8285	Naenae Road at Rata Street (near 248)	NaenaeRd at Rata (248)	-41.19844773	174.9552548	5	0	
5015	5015	Lambton Quay North - Stop A	LambtonQyN-A	-41.27961564	174.7766634	1	0	
8078	8078	Mulberry Street (near 52) (school stop)	MulberrySt (52) (sch)	-41.211979	174.884953	4	0	
2918	2918	View Road (near 19)	ViewRd (19)	-41.11158483	174.8322939	5	0	
6562	6562	Hawker Street (near 5)	HawkerSt (5)	-41.29476065	174.7874648	1	0	
2562	2562	Leeward Drive at Mercury Way (near 71)	LeewardDr at Mercury (71)	-41.10891405	174.8832866	6	0	
1857	1857	Church Street at Cameron Crescent	ChurchSt at Cameron	-40.95676764	175.6695326	14	0	
8000	8000	Lochy Street at Nevis Street	LochySt at Nevis	-41.22422428	174.8675019	4	0	
7722	7722	Washington Avenue (near 104)	WashingtonAve (104)	-41.30787742	174.7666087	2	0	
4391	4391	Campbell Street (near 133)	CampbellSt (133)	-41.29165673	174.743193	3	0	
1376	1376	Raumati Beach Shops - Raumati Road (near 15)	RaumatiBchShops-RaumatiRd (15)	-40.91921769	174.9829324	9	0	
9538	9538	Queen Street at Savage Crescent	QueenSt at Savage	-41.1230998	175.0712978	7	0	
3522	3522	Glanmire Road at Turville Crescent (near 85)	GlanmireRd at Turville (85)	-41.22888928	174.8237288	3	0	
6733	6733	Kingston - Stop A	Kingston-A	-41.323477	174.763686	2	0	
5926	5926	Pembroke Road (near 19)	PembrokeRd (19)	-41.27769874	174.7607313	2	0	
6917	6917	Hutchison Road - Stop B	HutchisonRd-B	-41.30716511	174.776164	2	0	
6911	6911	Taranaki Street at Frederick Street	TaranakiSt at Frederick	-41.29582184	174.7771032	1	0	
2778	2778	Warspite Avenue (near 431)	WarspiteAve (431)	-41.12209656	174.8721071	5	0	
0005	0005	Fare Zone Boundary 13/14 - Waingawa River Bridge (SH2)	Fare Zone Boundary 13/14	-40.96453713	175.6091362	14/13	0	
9573	9573	Fergusson Drive at Golders Road (near 699)	FergussonDr at Golders (699)	-41.125902	175.0556621	7	0	
1862	1862	Wairarapa Hospital	WairarapaHosp	-40.94682132	175.6741782	14	0	
6954	6954	Buckley Road (near 207)	BuckleyRd (207)	-41.34198154	174.7801507	3	0	
1126	1126	Manly Street (near 316)	ManlySt (316)	-40.88076969	175.0016523	9	0	
6026	6026	Rongotai Road at Bay Road	RongotaiRd at Bay	-41.31779086	174.7948019	2/3	0	
1935	1935	Carterton - High Street South (opposite 100)	HighStS (opp 100)	-41.02656165	175.5261807	13	0	
1837	1837	High Street North (near 245)	HighStN (245)	-41.01985641	175.5321084	13	0	
8622	8622	Plateau Road (near 54)	PlateauRd (54)	-41.09684805	175.1327448	8	0	
SALA	SALA	Salamanca - Cable Car Station	Salamanca-CableCarStn	-41.28505357	174.769562	1	0	
3246	3246	Bassett Road (near 40)	BassettRd (40)	-41.21733754	174.8080196	3	0	
5391	5391	Campbell Street (near 106)	CampbellSt (106)	-41.29157574	174.7425937	3	0	
3960	3960	Main Road Tawa opposite Redwood Avenue	MainRdTawa opp Redwood	-41.17760925	174.8255241	4	0	
3408	3408	Stewart Drive opposite Batchelor Street	StewartDr opp Batchelor	-41.22215757	174.8222295	3	0	
9160	9160	Waterloo Road near Bloomfield Terrace	WaterlooRd nr BloomfieldTce	-41.20906079	174.9078619	4	0	
UPPE	UPPE	Upper Hutt Station	UpperHuttStn	-41.12623233	175.0703175	7	0	
6064	6064	Worser Bay - Marine Parade (near 177)	WorserBay-MarinePde (177)	-41.31475928	174.8274351	3	0	
6330	6330	Onepu Road at Lyall Bay Shops (near 145)	OnepuRd at LyallBayShops (145)	-41.32598074	174.7954872	3	0	
2761	2761	Discovery Drive at Whitby Village (opposite)	DiscoveryDr at WhitbyVlg (opp)	-41.117411	174.8942469	6	0	
5390	5390	Campbell Street (near 136)	CampbellSt (136)	-41.29334933	174.7444323	3	0	
2541	2541	Spinnaker Drive at Ayton Drive (school stop)	SpinnakerDr at Ayton (sch)	-41.108867	174.889969	6	0	
8224	8224	Boulcott Village (near 696)	BoulcottVlg (696)	-41.20323342	174.9278478	5	0	
2530	2530	Spinnaker Drive at Hicks Close	SpinnakerDr at Hicks	-41.11388958	174.8837839	6	0	
9991	9991	Jellicoe Street near 22 (hail and ride)	Jellicoe St nr 22 (h/r)	-41.219279	175.458295	13	0	
6096	6096	Tukanae Street at Ahuriri Street	TukanaeSt at Ahuriri	-41.33415853	174.8196122	3	0	
1638	1638	Te Moana Road at Maple Lane	TeMoanaRd at Maple	-40.879675	175.052433	10	0	
8463	8463	Fergusson Drive at Stream Grove	FergussonDr at Stream	-41.14571724	175.0149338	6	0	
7928	7928	Hornsey Road opposite Sunglow Avenue (near 49)	HornseyRd opp Sunglow (49)	-41.32769513	174.7868967	3	0	
3066	3066	Cortina Avenue at Erris Street	CortinaAve at Erris	-41.21845057	174.7944511	3	0	
4320	4320	Zealandia - Chaytor Street (at Tunnel)	Zealandia-ChaytorSt (Tnl)	-41.28710344	174.7547854	2/3	0	
1772	1772	Mill Road at Hariata Street	MillRd at Hariata	-40.75961515	175.1566339	13	0	
9357	9357	Hill Road (near 97)	HillRd (97)	-41.18571729	174.9195839	5	0	
3454	3454	Grenada Grounds - Mark Avenue (opposite)	GrenadaGrds-MarkAve (opp)	-41.207819	174.819462	3	0	
7934	7934	View Road at Twomey Grove	ViewRd at Twomey	-41.33669954	174.7896868	3	0	
1614	1614	William Street at Rutherford Drive	WilliamSt at Rutherford	-40.85612792	175.0354331	10	0	
1136	1136	Ngapotiki Street (near 18)	NgapotikiSt (18)	-40.88122667	174.9908661	9	0	
4344	4344	Sunshine Avenue at Victory Avenue (near 46)	SunshineAve at Victory (46)	-41.28254032	174.7277069	3	0	
3954	3954	Main Road Tawa (near 298)	MainRdTawa (298)	-41.16497427	174.8270804	4	0	
8857	8857	Muritai Road at Tawa Street (near 446)	MuritaiRd at Tawa (446)	-41.30521742	174.8884456	6	0	
9277	9277	Waddington Drive at Naenae Park (near 220)	WaddingtonDr at NaenaePk (220)	-41.20311089	174.956467	5	0	
1708	1708	Main Road - New World	MainRd-Supermkt	-40.7635392	175.1539175	13	0	
1202	1202	Kapiti Road at Whitireia	KapitiRd at Whitireia	-40.90748415	174.9986587	9	0	
3228	3228	Waverton Terrace at Sandy Brow	WavertonTce at SandyBrow	-41.20170855	174.7994795	3	0	
3944	3944	Kenepuru Drive opposite Ambulance Drive	KenepuruDr opp Ambulance	-41.14847	174.83783	5	0	
8052	8052	Dowse Drive at Magnolia Grove (near 24)	DowseDr at Magnolia (24)	-41.21547343	174.87942	4	0	
7158	7158	Island Bay - Reef Street at Shorland Park	Island Bay-ReefSt at ShorlandPk	-41.34311939	174.7706202	3	0	
2704	2704	Omapere Street at Adventure Drive (near 5)	OmapereSt at Adventure (5)	-41.12139726	174.8818546	5	0	
3028	3028	Cortina Avenue opposite Safari Crescent	CortinaAve opp Safari	-41.22102996	174.7965497	3	0	
1750	1750	Otaki Beach - Marine Parade	OtakiBeach-MarinePde	-40.739278	175.114966	13	0	
7153	7153	Owhiro Bay - Happy Valley Road	OwhiroBay-HappyVlyRd	-41.34419383	174.7592948	3	0	
1904	1904	State Highway 53 at Te Maire Road	SH53 at TeMaire	-41.1737247	175.400349	12	0	
3236	3236	Lakewood Reserve	LakewoodRes	-41.20711293	174.8052333	3	0	
1558	1558	Heperi Street (near 21)	HeperiSt (21)	-40.86058089	175.0280949	10	0	
6045	6045	Breaker Bay Road at Breaker Bay	BreakerBayRd at BreakerBay	-41.33229262	174.8293591	3	0	
8963	8963	Wellington Road at Dover Road	WgtnRd at Dover	-41.24950669	174.9453197	5	0	
NGAI2	NGAI2	Ngaio Station	NgaioStn	-41.25095079	174.7718125	3	0	NGAI	
2322	2322	Swansea Street (near 16)	SwanseaSt (16)	-41.14893916	174.8609543	5	0	
9121	9121	Ropata Medical Centre (near 583)	RopataMedicalCtr	-41.20377666	174.9168916	4	0	
7954	7954	Buckley Road at Bann Street	BuckleyRd at Bann	-41.34188966	174.7802677	3	0	
2940	2940	Pikarere Street (near 2)	PikarereSt (2)	-41.11353746	174.8330373	5	0	
9838	9838	Point Howard	PtHoward	-41.25296407	174.9055585	5	0	
8073	8073	Normandale Road near Miromiro Road	Normandale nr Miromiro	-41.20849354	174.8906265	4	0	
1461	1461	Rosetta Road at Tiromoana Road	RosettaRd at Tiromoana	-40.93244899	174.9769631	9	0	
9689	9689	Fergusson Drive (near 1238)	FergussonDr (1238)	-41.11019647	175.0974495	7	0	
6018	6018	Rongotai College (school grounds)	RongotaiColl (sch grds)	-41.322199	174.801372	3	0	
5327	5327	Karori Mall - Karori Road (opposite)	KaroriMall-KaroriRd (opp)	-41.28490242	174.737162	3	0	
1868	1868	Roberts Road at Kandahar Aged Care	RobertsRd at RestHome	-40.94357392	175.6752964	14	0	
2546	2546	Ayton Drive (near 69)	AytonDr (69)	-41.11001473	174.8948679	6	0	
1903	1903	State Highway 53 at Wards Line (hail and ride)	SH53 at Wards (h/r)	-41.17622823	175.4184408	12	0	
9965	9965	Wellington Road at Kent Street (near 171)	WgtnRd at Kent (171)	-41.24430329	174.9440913	5	0	
7052	7052	Moa Point - Moa Point Road	MoaPt-MoaPtRd	-41.33762729	174.8109847	3	0	
7295	7295	Sidlaw Street at Monorgan Road	SidlawSt at Monorgan	-41.33143491	174.8209704	3	0	
9550	9550	Shakespeare Avenue at Moonshine Road (near 84)	ShakespeareAve at Moonshine (84)	-41.12454839	175.040611	7	0	
7908	7908	Ghuznee Street at Willis Street	GhuzneeSt at Willis	-41.2924613	174.7730709	1	0	
8202	8202	Oxford Terrace at Mitchell Street	OxfordTce at Mitchell	-41.20669056	174.9311696	5	0	
2514	2514	Tirowhanga Road (near 20)	TirowhangaRd (20)	-41.109717	174.872234	5	0	
7925	7925	Manchester Street opposite Caprera Street	ManchesterSt opp Caprera	-41.32143101	174.7868793	2	0	
9321	9321	Hawthorn Crescent at Stokes Valley Road	HawthornCres at StokesVly	-41.17221107	174.9830835	6	0	
5315	5315	Glenmore Street (opposite 100)	GlenmoreSt (opp 100)	-41.28353095	174.7622016	2	0	
3832	3832	John Sims Drive (near 40)	JohnSimsDr (40)	-41.23355405	174.796296	3	0	
9962	9962	Wellington Road at Devon Street (near 53)	WgtnRd at Devon (53)	-41.25209729	174.94659	5	0	
8289	8289	Naenae Station (bus stop)	NaenaeStn (bus)	-41.19850918	174.9463127	5	0	
7914	7914	Massey University - Wallace Street (opposite)	MasseyUni-WallaceSt (opp)	-41.30190388	174.7740434	1/2	0	
7931	7931	Houghton Bay Road at Hornsey Road	HgtnBayRd at Hornsey	-41.33196862	174.7869283	3	0	
1631	1631	Kotare Street opposite Kaka Street	KotareSt opp Kaka	-40.87217	175.076611	10	0	
1419	1419	The Parade (near 77)	Parade (77)	-40.98246011	174.953635	8	0	
1554	1554	Waikanae Beach Domain - Tutere Street	WaikanaeBchDomain-TutereSt	-40.86280673	175.0219265	10	0	
1832	1832	Carterton - High Street South (near 256)	Carterton-HighStS (256)	-41.03245926	175.5201022	13	0	
9065	9065	Miromiro Road (near 303)	MiromiroRd (303)	-41.20025671	174.8845895	4	0	
3709	3709	Kentwood Drive at Cedarwood Street	KentwoodDr at Cedarwood	-41.21405	174.832141	3	0	
8106	8106	Marsden Street at Bridge Street	MarsdenSt at Bridge	-41.21194882	174.8966144	4	0	
3768	3768	Kenmore Street at Barclay Street (near 32)	KenmoreSt at Barclay (32)	-41.22809335	174.828479	3	0	
9624	9624	Plateau Road (near 111)	PlateauRd (111)	-41.09603304	175.1378383	8	0	
3404	3404	Stewart Drive at Padnell Crescent	StewartDr at Padnell	-41.22142267	174.8174372	3	0	
1718	1718	Freemans Road at Brandon Street	FreemansRd at Brandon	-40.76264289	175.1681047	13	0	
3950	3950	Main Road Tawa (near 330)	MainRdTawa (330)	-41.15719542	174.8291287	4	0	
4932	4932	Mairangi Road opposite Warwick Street	MairangiRd opp Warwick	-41.26744064	174.7659471	2	0	
9404	9404	Pinehaven Road at Forest Road	PinehavenRd at Forest	-41.16185449	175.0141171	6	0	
8690	8690	Fergusson Drive at Vista Crescent	FergussonDr at Vista	-41.10558593	175.0983745	7	0	
7099	7099	Strathmore Park Terminus	StrathmorePkTmns	-41.33620488	174.8138573	3	0	
6918	6918	John Street at Adelaide Road	JohnSt at Adelaide	-41.30707428	174.7775283	2	0	
6238	6238	Darlington Road at Puriri Street (near 33)	DarlingtonRd at Puriri (33)	-41.31148495	174.8237598	3	0	
9169	9169	Waiwhetu Road at St Ronans Avenue	WaiwhetuRd at StRonans	-41.2152291	174.926888	4	0	
8625	8625	Plateau Road (near 172)	PlateauRd (172)	-41.09649576	175.1420206	8	0	
8173	8173	Waiwhetu Marae - Riverside Drive	WaiwhetuMarae-RiversideDr	-41.22434548	174.9203556	4	0	
9374	9374	Stokes Valley Road at Manuka Street (near 357)	StokesVlyRd at Manuka (357)	-41.18446685	174.982738	6	0	
2712	2712	Discovery Drive at Spinnaker Drive (near 7)	DiscoveryDr at Spinnaker (7)	-41.11163913	174.889198	6	0	
8568	8568	Fergusson Drive at Brentwood Street (near 478)	FergussonDr at Brentwood (478)	-41.13433624	175.0372212	7	0	
6930	6930	Hornsey Road (opposite 50)	HornseyRd (opp 50)	-41.33018094	174.786043	3	0	
4127	4127	Wilton Road opposite Purakau Avenue	WiltonRd opp Purakau	-41.26213039	174.7656847	2	0	
9313	9313	Logie Street (opposite 89)	LogieSt (opp 89)	-41.17280045	174.9749953	6	0	
6222	6222	Wellington Regional Aquatic Centre	WgtnAquaticCtr	-41.31511839	174.7931581	2	0	
9232	9232	Taita Drive at Mabey Road	TaitaDr at Mabey	-41.18900253	174.9438848	5	0	
4945	4945	Moana Road at Highbury Road	MoanaRd at Highbury	-41.29162075	174.7574036	2	0	
9156	9156	Randwick Road at Moera Library	RandwickRd at MoeraLib	-41.22593966	174.9057279	4	0	
7062	7062	Marine Parade (opposite 109)	MarinePde (opp 109)	-41.31793768	174.8283555	3	0	
1102	1102	Kapiti Road at Ngahina Street	KapitiRd at Ngahina	-40.91306325	175.0041699	9	0	
1238	1238	Martin Road at Arnold Grove (near 18)	MartinRd at Arnold (18)	-40.88499768	174.9915726	9	0	
3202	3202	Middleton Road (near 59)	MiddletonRd (59)	-41.21731693	174.8093312	3	0	
5426	5426	Mandalay Terrace at Narbada Crescent	MandalayTce at Narbada	-41.24630766	174.8044026	3	0	
9855	9855	Muritai Road at Kowhai Street (near 383)	MuritaiRd at Kowhai (383)	-41.30227179	174.8923022	6	0	
8171	8171	Riverside Drive at Malone Road (near 215)	RiversideDr at Malone (215)	-41.22066669	174.9249004	4	0	
6132	6132	Island Bay Shops - The Parade	IslandBayShops-ThePde	-41.33486	174.77341	3	0	
8234	8234	Taita Drive opposite Fraser Park	TaitaDr opp FraserPk	-41.1832139	174.9506286	5	0	
9704	9704	Parkside Road at Bell Road	ParksideRd at Bell	-41.23418174	174.9138424	4	0	
7212	7212	Elizabeth Street at Kent Terrace	ElizabethSt at Kent	-41.2958177	174.7831941	1	0	
6327	6327	Onepu Road at Coutts Street	OnepuRd at Coutts	-41.32001321	174.795794	3	0	
7071	7071	Karaka Bay Road (opposite 495)	KarakaBayRd (opp 495)	-41.29829472	174.8323831	3	0	
4453	4453	Colway Street (near 62)	ColwaySt (62)	-41.25011528	174.7796829	3	0	
KELB	KELB	Kelburn - Cable Car Station	Kelburn-CableCarStn	-41.28536474	174.7676499	1/2	0	
9171	9171	Riverside Drive at Malone Road	RiversideDr at Malone	-41.220851	174.9249112	4	0	
1434	1434	Rosetta Road at Menin Road (near 185)	RosettaRd at Menin (185)	-40.92775115	174.9777732	9	0	
5405	5405	Ngaio Gorge Road (opposite 65)	NgaioGorgeRd (65)	-41.25666229	174.775683	3	0	
1911	1911	Featherston - Fitzherbert Street	Featherston-FitzherbertSt	-41.11693405	175.3236015	11	0	
8146	8146	Wainui Road at Our Lady Of The Rosary (near 10)	WainuiRd at OurLady (10)	-41.22488898	174.9147643	4	0	
9360	9360	Stokes Valley Entrance - Stop C	StokesVlyEntr-C	-41.16136913	174.9820251	6	0	
3432	3432	Guadeloupe Crescent (near 39)	GuadaloupeCres (39)	-41.209212	174.823047	3	0	
1158	1158	Manly Street at Mahana Road (near 153)	ManlySt at Mahana (153)	-40.88036527	174.9885854	9	0	
2780	2780	Warspite Avenue (near 461)	WarspiteAve (461)	-41.12088639	174.8689758	5	0	
8601	8601	Gemstone Drive at Birchville School	GemstoneDr at BirchvilleSch	-41.09195599	175.0999646	7	0	
1878	1878	Queen Street at Bruce Street	QueenSt at Bruce	-40.94786291	175.6651217	14	0	
7128	7128	Adelaide Road at Wakefield Park	AdelaideRd at WakefieldPk	-41.32775105	174.7742666	3	0	
5395	5395	Beauchamp Street at Dasent Street	BeauchampSt at Dasent	-41.2878556	174.7384345	3	0	
7157	7157	The Esplanade opposite Beach Street	Esplanade opp Beach	-41.34623	174.76946	3	0	
6120	6120	Rintoul Street (near 63)	RintoulSt (63)	-41.31489986	174.7782188	2	0	
3506	3506	Helston Road at Beazley Avenue	HelstonRd at Beazley	-41.21659284	174.8152756	3	0	
8546	8546	Upper Hutt College (school grounds)	UpperHuttColl (sch grds)	-41.12770574	175.0412256	7	0	
5331	5331	Karori Road opposite Karori Park	KaroriRd opp KaroriPk	-41.28718564	174.7251662	3	0	
3914	3914	Main Road Tawa at Elena Place	MainRdTawa at Elena	-41.17242839	174.824706	4	0	
5103	5103	St Mary's College - Hill Street (school stop South)	StMarys-HillSt (sch S)	-41.276971	174.774992	1	0	
